Player Id,Name,Position,Year,Season,Week,Game Date,Home or Away,Opponent,Outcome,Score,Games Played,Games Started,Kicks Blocked,Longest FG Made,FGs Attempted,FGs Made,FG Percentage,Extra Points Made,Extra Points Attempted,Percentage of Extra Points Made,Extra Points Blocked,Kickoffs,Yards Per Kickoff,Touchbacks,Kickoffs Returned,Average Returned Yards
fabrizioscaccia/2508100,"Scaccia, Fabrizio",,2011,Preseason,1,12-Aug,Away,NO,L,3 to 24,1,0,0,0,0,0,0,0,0,0,0,2,43,1,0,0
fabrizioscaccia/2508100,"Scaccia, Fabrizio",,2011,Preseason,2,20-Aug,Home,OAK,W,17 to 3,1,0,0,0,0,0,0,0,0,0,0,4,66.5,1,3,31
jeffhall/2500970,"Hall, Jeff",,2000,Regular Season,11,12-Nov,Away,NYG,W,38 to 24,1,0,0,50,2,1,50,4,4,100,0,7,60.1,0,7,24.7
jeffhall/2500970,"Hall, Jeff",,2000,Regular Season,12,20-Nov,Home,WAS,L,20 to 33,1,0,0,43,2,2,100,2,2,100,0,5,58,0,5,21.2
jeffhall/2500970,"Hall, Jeff",,2000,Regular Season,13,26-Nov,Home,NO,L,24 to 31,1,0,0,28,1,1,100,3,3,100,0,4,65.3,0,4,26
jeffhall/2500970,"Hall, Jeff",,2000,Regular Season,14,3-Dec,Away,CAR,L,3 to 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
charliegogolak/2514998,"Gogolak, Charlie",,1972,Regular Season,3,1-Oct,Home,WAS,W,24 to 23,1,0,0,0,2,1,50,3,3,100,0,0,0,0,0,0
charliegogolak/2514998,"Gogolak, Charlie",,1972,Regular Season,4,8-Oct,Away,BUF,L,14 to 38,1,0,0,0,0,0,0,2,2,100,0,0,0,0,0,0
charliegogolak/2514998,"Gogolak, Charlie",,1972,Regular Season,5,15-Oct,Home,NYJ,L,13 to 41,1,0,0,0,3,2,66.7,1,1,100,0,0,0,0,0,0
charliegogolak/2514998,"Gogolak, Charlie",,1972,Regular Season,6,22-Oct,Away,PIT,L,3 to 33,1,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0
charliegogolak/2514998,"Gogolak, Charlie",,1972,Regular Season,7,29-Oct,Away,NYJ,L,10 to 34,1,0,0,0,1,1,100,1,1,100,0,0,0,0,0,0
charliegogolak/2514998,"Gogolak, Charlie",,1972,Regular Season,8,6-Nov,Home,BAL,L,17 to 24,1,0,0,0,1,1,100,2,2,100,0,0,0,0,0,0
charliegogolak/2514998,"Gogolak, Charlie",,1971,Regular Season,1,19-Sep,Home,OAK,W,20 to 6,1,0,0,0,2,2,100,2,2,100,0,0,0,0,0,0
charliegogolak/2514998,"Gogolak, Charlie",,1971,Regular Season,2,26-Sep,Home,DET,L,7 to 34,1,0,0,0,0,0,0,1,1,100,0,0,0,0,0,0
charliegogolak/2514998,"Gogolak, Charlie",,1971,Regular Season,3,3-Oct,Home,BAL,L,3 to 23,1,0,0,0,3,1,33.3,0,0,0,0,0,0,0,0,0
charliegogolak/2514998,"Gogolak, Charlie",,1971,Regular Season,4,10-Oct,Home,NYJ,W,20 to 0,1,0,0,0,2,0,0,2,2,100,0,0,0,0,0,0
charliegogolak/2514998,"Gogolak, Charlie",,1971,Regular Season,5,17-Oct,Away,MIA,L,3 to 41,1,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0
charliegogolak/2514998,"Gogolak, Charlie",,1971,Regular Season,6,24-Oct,Away,DAL,L,21 to 44,1,0,0,0,0,0,0,3,3,100,0,0,0,0,0,0
charliegogolak/2514998,"Gogolak, Charlie",,1971,Regular Season,7,31-Oct,Away,SF,L,10 to 27,1,0,0,0,3,1,33.3,1,1,100,0,0,0,0,0,0
charliegogolak/2514998,"Gogolak, Charlie",,1971,Regular Season,8,7-Nov,Home,HOU,W,28 to 20,1,0,0,0,1,0,0,4,4,100,0,0,0,0,0,0
charliegogolak/2514998,"Gogolak, Charlie",,1971,Regular Season,9,14-Nov,Home,BUF,W,38 to 33,1,0,0,0,1,1,100,5,5,100,0,0,0,0,0,0
charliegogolak/2514998,"Gogolak, Charlie",,1971,Regular Season,10,21-Nov,Away,CLE,L,7 to 27,1,0,0,0,1,0,0,1,1,100,0,0,0,0,0,0
charliegogolak/2514998,"Gogolak, Charlie",,1971,Regular Season,11,28-Nov,Away,BUF,L,20 to 27,1,0,0,0,2,2,100,2,2,100,0,0,0,0,0,0
charliegogolak/2514998,"Gogolak, Charlie",,1971,Regular Season,12,5-Dec,Home,MIA,W,34 to 13,1,0,0,0,2,2,100,4,4,100,0,0,0,0,0,0
charliegogolak/2514998,"Gogolak, Charlie",,1971,Regular Season,13,12-Dec,Away,NYJ,L,6 to 13,1,0,0,0,2,2,100,0,0,0,0,0,0,0,0,0
charliegogolak/2514998,"Gogolak, Charlie",,1971,Regular Season,14,19-Dec,Away,BAL,W,21 to 17,1,0,0,0,1,0,0,3,3,100,0,0,0,0,0,0
charliegogolak/2514998,"Gogolak, Charlie",,1970,Regular Season,6,25-Oct,Away,BAL,L,3 to 27,1,0,0,0,3,1,33.3,0,0,0,0,0,0,0,0,0
charliegogolak/2514998,"Gogolak, Charlie",,1970,Regular Season,7,1-Nov,Home,BUF,L,10 to 45,1,0,0,0,2,1,50,1,1,100,0,0,0,0,0,0
charliegogolak/2514998,"Gogolak, Charlie",,1970,Regular Season,8,8-Nov,Away,STL,L,0 to 31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
charliegogolak/2514998,"Gogolak, Charlie",,1970,Regular Season,9,15-Nov,Home,SD,L,14 to 16,1,0,0,0,0,0,0,2,2,100,0,0,0,0,0,0
charliegogolak/2514998,"Gogolak, Charlie",,1970,Regular Season,10,22-Nov,Away,NYJ,L,3 to 17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
charliegogolak/2514998,"Gogolak, Charlie",,1970,Regular Season,11,29-Nov,Away,BUF,W,14 to 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
charliegogolak/2514998,"Gogolak, Charlie",,1970,Regular Season,12,6-Dec,Away,MIA,L,20 to 37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
charliegogolak/2514998,"Gogolak, Charlie",,1970,Regular Season,13,13-Dec,Home,MIN,L,14 to 35,1,0,0,0,0,0,0,2,2,100,0,0,0,0,0,0
charliegogolak/2514998,"Gogolak, Charlie",,1970,Regular Season,14,20-Dec,Away,CIN,L,7 to 45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2016,Preseason,1,12-Aug,Away,ARI,W,31 to 10,1,0,0,53,1,1,100,0,0,0,0,1,56,0,1,13
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2016,Preseason,2,18-Aug,Away,GB,L,12 to 20,1,0,0,46,1,1,100,0,0,0,0,2,65,1,1,26
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2016,Preseason,3,27-Aug,Home,TEN,L,14 to 27,1,0,0,0,0,0,0,2,2,100,0,3,60,0,3,11
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2016,Preseason,4,1-Sep,Home,SEA,L,21 to 23,1,0,0,45,2,2,100,1,1,100,0,5,45.6,0,3,35.7
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2016,Regular Season,1,11-Sep,Away,NO,W,35 to 34,1,0,0,47,2,2,100,1,1,100,0,7,64.7,2,5,17.2
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2016,Regular Season,2,18-Sep,Home,ATL,L,28 to 35,1,0,0,0,1,0,0,4,4,100,0,5,64.6,4,1,11
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2016,Regular Season,3,25-Sep,Away,TEN,W,17 to 10,1,0,0,52,1,1,100,2,2,100,0,4,63.8,4,0,0
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2016,Regular Season,4,2-Oct,Away,BAL,W,28 to 27,1,0,0,0,0,0,0,4,4,100,0,5,66.8,1,4,30.8
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2016,Regular Season,5,9-Oct,Home,SD,W,34 to 31,1,0,0,56,5,4,80,2,2,100,0,7,63,3,4,18.8
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2016,Regular Season,6,16-Oct,Home,KC,L,10 to 26,1,0,0,46,2,1,50,1,1,100,0,2,64.5,1,1,30
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2016,Regular Season,7,23-Oct,Away,JAX,W,33 to 16,1,0,0,52,4,4,100,3,3,100,0,8,63.1,4,4,23.3
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2016,Regular Season,8,30-Oct,Away,TB,W,30 to 24,1,0,0,31,3,1,33.3,3,3,100,0,5,64.8,3,2,18
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2016,Regular Season,9,6-Nov,Home,DEN,W,30 to 20,1,0,0,35,4,3,75,3,3,100,0,7,65.9,3,4,19.8
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2016,Regular Season,11,21-Nov,Home,HOU,W,27 to 20,1,0,0,20,2,2,100,3,3,100,0,6,62.8,4,2,19.5
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2016,Regular Season,12,27-Nov,Home,CAR,W,35 to 32,1,0,0,23,2,2,100,3,3,100,0,7,64.6,5,2,14.5
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2016,Regular Season,13,4-Dec,Home,BUF,W,38 to 24,1,0,0,47,3,3,100,3,3,100,0,7,63.7,3,4,20.8
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2016,Regular Season,14,8-Dec,Away,KC,L,13 to 21,1,0,0,44,2,2,100,1,1,100,0,4,65.3,1,3,24.3
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2016,Regular Season,15,18-Dec,Away,SD,W,19 to 16,1,0,0,45,4,4,100,1,1,100,0,6,61,2,4,14.3
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2016,Regular Season,16,24-Dec,Home,IND,W,33 to 25,1,0,0,0,0,0,0,3,5,60,1,6,62.8,3,3,19.3
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2016,Regular Season,17,1-Jan,Away,DEN,L,6 to 24,1,0,0,0,0,0,0,0,0,0,0,2,63,0,2,12
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2016,Postseason,18,7-Jan,Away,HOU,L,14 to 27,1,0,0,0,0,0,0,2,2,100,0,3,57.3,0,3,15.3
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2015,Preseason,1,14-Aug,Home,STL,W,18 to 3,1,0,0,44,1,1,100,0,0,0,0,1,65,1,0,0
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2015,Preseason,2,22-Aug,Away,MIN,L,12 to 20,1,0,0,0,0,0,0,0,0,0,0,2,62.5,1,0,0
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2015,Preseason,3,30-Aug,Home,ARI,L,23 to 30,1,0,0,49,5,5,100,0,0,0,0,6,66,4,2,28
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2015,Preseason,4,3-Sep,Away,SEA,L,21 to 31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2015,Regular Season,1,13-Sep,Home,CIN,L,13 to 33,1,0,0,0,0,0,0,1,1,100,0,3,60.7,1,2,7
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2015,Regular Season,2,20-Sep,Home,BAL,W,37 to 33,1,0,0,48,3,3,100,4,4,100,0,8,64.9,7,1,29
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2015,Regular Season,3,27-Sep,Away,CLE,W,27 to 20,1,0,0,35,2,2,100,3,3,100,0,6,65.3,5,1,19
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2015,Regular Season,4,4-Oct,Away,CHI,L,20 to 22,1,0,0,41,2,2,100,2,2,100,0,5,66,4,1,21
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2015,Regular Season,5,11-Oct,Home,DEN,L,10 to 16,1,0,1,50,3,1,33.3,1,1,100,0,3,45.7,0,2,27
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2015,Regular Season,7,25-Oct,Away,SD,W,37 to 29,1,0,0,32,3,3,100,4,4,100,0,8,67.9,4,4,21
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2015,Regular Season,8,1-Nov,Home,NYJ,W,34 to 20,1,0,0,52,3,2,66.7,4,4,100,0,7,64.1,5,2,19
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2015,Regular Season,9,8-Nov,Away,PIT,L,35 to 38,1,0,0,0,0,0,0,5,5,100,0,6,66.7,2,4,20.8
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2015,Regular Season,10,15-Nov,Home,MIN,L,14 to 30,1,0,0,0,0,0,0,2,2,100,0,3,55.7,1,2,52.5
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2015,Regular Season,11,22-Nov,Away,DET,L,13 to 18,1,0,0,56,2,2,100,1,1,100,0,4,67.8,2,2,27
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2015,Regular Season,12,29-Nov,Away,TEN,W,24 to 21,1,0,0,24,1,1,100,3,3,100,0,5,66,4,1,31
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2015,Regular Season,13,6-Dec,Home,KC,L,20 to 34,1,0,0,0,1,0,0,2,3,66.7,0,4,61,3,1,33
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2015,Regular Season,14,13-Dec,Away,DEN,W,15 to 12,1,0,0,0,1,0,0,1,1,100,0,3,65,3,0,0
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2015,Regular Season,15,20-Dec,Home,GB,L,20 to 30,1,0,0,30,2,2,100,2,2,100,0,5,59.8,0,5,23.4
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2015,Regular Season,16,24-Dec,Home,SD,W,23 to 20,1,0,0,50,2,2,100,1,1,100,0,5,63.2,2,3,19
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2015,Regular Season,17,3-Jan,Away,KC,L,17 to 23,1,0,0,29,1,1,100,2,2,100,0,4,54,1,2,8
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2014,Preseason,1,8-Aug,Away,MIN,L,6 to 10,1,0,0,0,0,0,0,0,0,0,0,1,71,0,1,28
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2014,Preseason,2,15-Aug,Home,DET,W,27 to 26,1,0,0,36,2,2,100,3,3,100,0,6,63.2,2,4,20
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2014,Preseason,3,22-Aug,Away,GB,L,21 to 31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2014,Preseason,4,28-Aug,Home,SEA,W,41 to 31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2014,Regular Season,1,7-Sep,Away,NYJ,L,14 to 19,1,0,0,0,0,0,0,2,2,100,0,3,51,0,2,32.5
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2014,Regular Season,2,14-Sep,Home,HOU,L,14 to 30,1,0,0,0,0,0,0,2,2,100,0,3,50.3,2,0,0
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2014,Regular Season,3,21-Sep,Away,NE,L,9 to 16,1,0,0,49,3,3,100,0,0,0,0,4,61.3,3,1,26
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2014,Regular Season,4,28-Sep,Home,MIA,L,14 to 38,1,0,0,0,0,0,0,2,2,100,0,3,71,1,2,30.5
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2014,Regular Season,6,12-Oct,Home,SD,L,28 to 31,1,0,0,0,1,0,0,4,4,100,0,5,65,5,0,0
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2014,Regular Season,7,19-Oct,Home,ARI,L,13 to 24,1,0,0,53,2,2,100,1,1,100,0,4,65,4,0,0
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2014,Regular Season,8,26-Oct,Away,CLE,L,13 to 23,1,0,0,46,2,2,100,1,1,100,0,3,49.3,2,0,0
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2014,Regular Season,9,2-Nov,Away,SEA,L,24 to 30,1,0,0,48,2,1,50,3,3,100,0,5,55.4,2,2,32
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2014,Regular Season,10,9-Nov,Home,DEN,L,17 to 41,1,0,0,41,1,1,100,2,2,100,0,4,49,2,1,30
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2014,Regular Season,11,16-Nov,Away,SD,L,6 to 13,1,0,0,42,2,2,100,0,0,0,0,3,68,2,1,25
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2014,Regular Season,12,20-Nov,Home,KC,W,24 to 20,1,0,0,40,1,1,100,3,3,100,0,5,69,2,3,37.7
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2014,Regular Season,13,30-Nov,Away,STL,L,0 to 52,1,0,0,0,0,0,0,0,0,0,0,1,65,1,0,0
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2014,Regular Season,14,7-Dec,Home,SF,W,24 to 13,1,0,0,57,1,1,100,3,3,100,0,5,67.4,2,3,30.7
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2014,Regular Season,15,14-Dec,Away,KC,L,13 to 31,1,0,0,53,2,2,100,1,1,100,0,3,53.7,0,2,33
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2014,Regular Season,16,21-Dec,Home,BUF,W,26 to 24,1,0,0,49,5,4,80,2,2,100,0,7,63.1,4,3,21.7
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2014,Regular Season,17,28-Dec,Away,DEN,L,14 to 47,1,0,0,0,0,0,0,2,2,100,0,3,67,2,1,76
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2013,Preseason,1,9-Aug,Home,DAL,W,19 to 17,1,0,0,51,2,2,100,0,0,0,0,1,70,0,1,22
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2013,Preseason,2,16-Aug,Away,NO,L,20 to 28,1,0,0,50,1,1,100,1,1,100,0,2,69,2,0,0
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2013,Preseason,3,23-Aug,Home,CHI,L,26 to 34,1,0,0,58,3,2,66.7,2,2,100,0,5,68.2,0,5,25.2
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2013,Preseason,4,29-Aug,Away,SEA,L,6 to 22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2013,Regular Season,1,8-Sep,Away,IND,L,17 to 21,1,0,0,38,2,1,50,2,2,100,0,4,74,4,0,0
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2013,Regular Season,2,15-Sep,Home,JAC,W,19 to 9,1,0,0,46,5,4,80,1,1,100,0,6,63,2,4,19.8
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2013,Regular Season,3,23-Sep,Away,DEN,L,21 to 37,1,0,0,0,0,0,0,3,3,100,0,4,47.3,2,1,8
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2013,Regular Season,4,29-Sep,Home,WAS,L,14 to 24,1,0,0,0,1,0,0,2,2,100,0,3,65,3,0,0
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2013,Regular Season,5,6-Oct,Home,SD,W,27 to 17,1,0,0,50,2,2,100,3,3,100,0,6,69.2,4,2,23
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2013,Regular Season,6,13-Oct,Away,KC,L,7 to 24,1,0,0,0,1,0,0,1,1,100,0,2,65,2,0,0
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2013,Regular Season,8,27-Oct,Home,PIT,W,21 to 18,1,0,0,0,0,0,0,3,3,100,0,4,65.3,3,1,25
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2013,Regular Season,9,3-Nov,Home,PHI,L,20 to 49,1,0,0,53,2,2,100,2,2,100,0,5,44.6,1,3,21.3
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2013,Regular Season,10,10-Nov,Away,NYG,L,20 to 24,1,0,0,33,2,2,100,2,2,100,0,5,65.8,4,1,19
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2013,Regular Season,11,17-Nov,Away,HOU,W,28 to 23,1,0,0,0,1,0,0,4,4,100,0,5,65.8,2,3,21.7
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2013,Regular Season,12,24-Nov,Home,TEN,L,19 to 23,1,0,0,52,6,4,66.7,1,1,100,0,6,67,4,2,15.5
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2013,Regular Season,13,28-Nov,Away,DAL,L,24 to 31,1,0,0,45,1,1,100,3,3,100,0,5,57.8,2,2,30.5
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2013,Regular Season,14,8-Dec,Away,NYJ,L,27 to 37,1,0,0,41,3,2,66.7,3,3,100,0,6,55.2,1,4,24.3
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2013,Regular Season,15,15-Dec,Home,KC,L,31 to 56,1,0,0,34,1,1,100,4,4,100,0,6,64.3,2,4,26.8
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2013,Regular Season,16,22-Dec,Away,SD,L,13 to 26,1,0,0,42,2,2,100,1,1,100,0,4,53.8,1,2,5.5
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2013,Regular Season,17,29-Dec,Home,DEN,L,14 to 34,1,0,0,0,1,0,0,2,2,100,0,3,36.3,1,1,0
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2012,Preseason,1,13-Aug,Home,DAL,L,0 to 3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2012,Preseason,2,17-Aug,Away,ARI,L,27 to 31,1,0,0,40,3,3,100,0,0,0,0,3,67.7,2,1,18
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2012,Preseason,3,25-Aug,Home,DET,W,31 to 20,1,0,0,0,1,0,0,1,1,100,0,1,66,0,1,80
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2012,Preseason,4,30-Aug,Away,SEA,L,3 to 21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2012,Regular Season,1,10-Sep,Home,SD,L,14 to 22,1,0,0,51,2,2,100,0,0,0,0,4,52.8,0,4,19
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2012,Regular Season,2,16-Sep,Away,MIA,L,13 to 35,1,0,0,27,2,2,100,1,1,100,0,4,65,4,0,0
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2012,Regular Season,3,23-Sep,Home,PIT,W,34 to 31,1,0,0,43,2,2,100,4,4,100,0,6,56.8,3,2,22
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2012,Regular Season,4,30-Sep,Away,DEN,L,6 to 37,1,0,0,38,2,2,100,0,0,0,0,3,65.3,2,1,16
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2012,Regular Season,6,14-Oct,Away,ATL,L,20 to 23,1,0,0,52,2,2,100,2,2,100,0,5,66.4,4,1,29
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2012,Regular Season,7,21-Oct,Home,JAC,W,26 to 23,1,0,0,40,5,4,80,2,2,100,0,7,66.6,4,3,18
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2012,Regular Season,8,28-Oct,Away,KC,W,26 to 16,1,0,0,36,4,4,100,2,2,100,0,7,69.4,5,2,26
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2012,Regular Season,9,4-Nov,Home,TB,L,32 to 42,1,0,0,29,1,1,100,3,3,100,0,6,59,3,3,20.7
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2012,Regular Season,10,11-Nov,Away,BAL,L,20 to 55,1,0,0,47,2,2,100,2,2,100,0,5,69,3,2,61.5
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2012,Regular Season,11,18-Nov,Home,NO,L,17 to 38,1,0,0,40,1,1,100,2,2,100,0,4,56.3,0,3,41
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2012,Regular Season,12,25-Nov,Away,CIN,L,10 to 34,1,0,0,55,1,1,100,1,1,100,0,3,67.7,2,1,25
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2012,Regular Season,13,2-Dec,Home,CLE,L,17 to 20,1,0,0,51,2,1,50,2,2,100,0,4,58.5,2,1,18
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2012,Regular Season,14,6-Dec,Home,DEN,L,13 to 26,1,0,0,0,0,0,0,1,1,100,0,3,48.3,1,1,33
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2012,Regular Season,15,16-Dec,Home,KC,W,15 to 0,1,0,0,57,6,5,83.3,0,0,0,0,5,72.2,2,3,23.3
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2012,Regular Season,16,23-Dec,Away,CAR,L,6 to 17,1,0,0,31,2,2,100,0,0,0,0,3,67,2,1,26
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2012,Regular Season,17,30-Dec,Away,SD,L,21 to 24,1,0,0,0,0,0,0,3,3,100,0,4,51.3,1,2,58.5
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2011,Preseason,1,11-Aug,Home,ARI,L,18 to 24,1,0,0,57,4,4,100,0,0,0,0,3,66.3,1,2,21.5
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2011,Preseason,2,20-Aug,Away,SF,L,3 to 17,1,0,0,46,1,1,100,0,0,0,0,1,68,0,1,26
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2011,Preseason,3,28-Aug,Home,NO,L,20 to 40,1,0,0,57,2,2,100,2,2,100,0,3,65,3,0,0
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2011,Preseason,4,2-Sep,Away,SEA,L,3 to 20,1,0,0,34,2,1,50,0,0,0,0,1,65,1,0,0
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2011,Regular Season,1,12-Sep,Away,DEN,W,23 to 20,1,0,0,63,3,3,100,2,2,100,0,5,65,5,0,0
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2011,Regular Season,2,18-Sep,Away,BUF,L,35 to 38,1,0,0,0,0,0,0,5,5,100,0,6,72,6,0,0
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2011,Regular Season,3,25-Sep,Home,NYJ,W,34 to 24,1,0,0,54,3,2,66.7,4,4,100,0,6,66.2,2,4,22.5
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2011,Regular Season,4,2-Oct,Home,NE,L,19 to 31,1,0,0,28,2,2,100,1,1,100,0,5,57.2,2,2,23.5
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2011,Regular Season,5,9-Oct,Away,HOU,W,25 to 20,1,0,0,55,4,4,100,1,1,100,0,7,67.7,3,4,22.5
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2011,Regular Season,6,16-Oct,Home,CLE,W,24 to 17,1,0,0,48,1,1,100,3,3,100,0,5,61.6,1,4,20.8
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2011,Regular Season,7,23-Oct,Home,KC,L,0 to 28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sebastianjanikowski/2504257,"Janikowski, Sebastian",K,2011,Regular Season,9,6-Nov,Home,DEN,L,24 to 38,1,0,0,48,1,1,100,3,3,100,0,5,58.8,1,4,23.8
